order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM0000465,ORD000169,PROD00363,5,27.58,11.77
ITEM0000466,ORD000169,PROD00231,4,29.22,2.48
ITEM0000467,ORD000170,PROD00489,10,33.45,4.33
ITEM0000468,ORD000170,PROD00222,10,54.5,50.6
ITEM0000469,ORD000170,PROD00033,5,200.11,45.72
ITEM0000470,ORD000171,PROD00403,10,158.69,93.28
ITEM0000471,ORD000171,PROD00240,2,16.52,1.89
ITEM0000472,ORD000171,PROD00244,7,193.26,108.13
ITEM0000473,ORD000172,PROD00291,2,161.17,11.31
ITEM0000474,ORD000172,PROD00121,7,127.34,98.04
ITEM0000475,ORD000172,PROD00045,2,218.55,23.41
ITEM0000476,ORD000172,PROD00324,4,228.8,88.55
ITEM0000477,ORD000173,PROD00246,2,82.39,18.77
ITEM0000478,ORD000174,PROD00049,1,80.06,1.86
ITEM0000479,ORD000174,PROD00357,8,149.0,132.31
ITEM0000480,ORD000174,PROD00349,9,211.86,256.15
ITEM0000481,ORD000175,PROD00022,8,139.07,111.82
ITEM0000482,ORD000175,PROD00199,8,82.67,4.89
ITEM0000483,ORD000175,PROD00170,7,205.51,90.33
ITEM0000484,ORD000176,PROD00413,10,47.58,71.2
ITEM0000485,ORD000178,PROD00043,4,80.75,2.57
ITEM0000486,ORD000179,PROD00439,6,45.16,4.19
ITEM0000487,ORD000179,PROD00035,6,51.51,4.35
ITEM0000488,ORD000179,PROD00485,1,87.8,2.35
ITEM0000489,ORD000179,PROD00382,6,109.04,87.72
ITEM0000490,ORD000179,PROD00152,6,63.68,10.98
ITEM0000491,ORD000180,PROD00352,10,79.31,81.56
ITEM0000492,ORD000180,PROD00349,7,211.86,76.74
ITEM0000493,ORD000181,PROD00421,2,12.63,1.89
ITEM0000494,ORD000181,PROD00499,6,110.64,89.93
ITEM0000495,ORD000181,PROD00496,8,152.25,158.77
ITEM0000496,ORD000181,PROD00166,4,173.59,93.89
ITEM0000497,ORD000181,PROD00230,9,44.83,16.87
ITEM0000498,ORD000182,PROD00255,5,74.88,26.7
ITEM0000499,ORD000182,PROD00373,7,66.6,53.57
ITEM0000500,ORD000182,PROD00308,9,8.61,0.19
ITEM0000501,ORD000182,PROD00106,10,46.56,11.62
ITEM0000502,ORD000183,PROD00237,10,125.47,34.63
ITEM0000503,ORD000183,PROD00254,3,35.0,7.78
ITEM0000504,ORD000184,PROD00442,6,127.42,76.38
ITEM0000505,ORD000184,PROD00333,5,160.55,11.53
ITEM0000506,ORD000184,PROD00292,6,32.94,20.44
ITEM0000507,ORD000185,PROD00091,4,56.89,24.35
ITEM0000508,ORD000185,PROD00315,2,133.86,8.08
ITEM0000509,ORD000185,PROD00332,2,55.83,4.53
ITEM0000510,ORD000187,PROD00371,2,90.42,11.1
ITEM0000511,ORD000187,PROD00322,7,136.32,82.84
ITEM0000512,ORD000188,PROD00372,10,93.33,92.53
ITEM0000513,ORD000188,PROD00114,5,50.29,23.24
ITEM0000514,ORD000188,PROD00398,3,154.71,38.26
ITEM0000515,ORD000189,PROD00048,9,151.5,25.96
ITEM0000516,ORD000189,PROD00450,9,72.17,63.11
ITEM0000517,ORD000190,PROD00375,7,134.96,35.07
ITEM0000518,ORD000190,PROD00466,9,55.46,29.02
ITEM0000519,ORD000191,PROD00350,5,98.85,9.66
ITEM0000520,ORD000191,PROD00117,10,152.39,192.12
ITEM0000521,ORD000193,PROD00232,1,126.25,5.57
ITEM0000522,ORD000193,PROD00442,6,127.42,111.95
ITEM0000523,ORD000194,PROD00475,1,27.25,3.33
ITEM0000524,ORD000194,PROD00289,5,15.5,5.36
ITEM0000525,ORD000194,PROD00337,1,154.6,15.49
ITEM0000526,ORD000195,PROD00314,3,54.47,23.08
ITEM0000527,ORD000195,PROD00458,2,175.97,31.84
ITEM0000528,ORD000196,PROD00372,6,93.33,64.35
ITEM0000529,ORD000196,PROD00474,8,60.11,45.0
ITEM0000530,ORD000197,PROD00477,8,174.96,154.93
ITEM0000531,ORD000197,PROD00398,1,154.71,11.89
ITEM0000532,ORD000197,PROD00469,7,56.1,33.6
ITEM0000533,ORD000198,PROD00262,4,73.53,22.99
ITEM0000534,ORD000199,PROD00118,9,67.18,18.81
ITEM0000535,ORD000199,PROD00393,8,108.99,99.39
ITEM0000536,ORD000200,PROD00436,6,39.39,7.26
ITEM0000537,ORD000200,PROD00208,4,170.63,3.19
ITEM0000538,ORD000201,PROD00362,4,104.64,32.47
ITEM0000539,ORD000201,PROD00343,9,120.4,69.37
ITEM0000540,ORD000201,PROD00090,8,125.29,101.26
ITEM0000541,ORD000201,PROD00068,9,42.56,19.42
ITEM0000542,ORD000202,PROD00170,4,205.51,116.16
ITEM0000543,ORD000202,PROD00319,2,31.86,5.19
ITEM0000544,ORD000202,PROD00279,7,39.04,2.42
ITEM0000545,ORD000203,PROD00366,2,85.85,0.19
ITEM0000546,ORD000203,PROD00123,2,14.35,1.28
ITEM0000547,ORD000204,PROD00287,4,176.16,4.84
ITEM0000548,ORD000204,PROD00437,6,91.71,81.62
ITEM0000549,ORD000204,PROD00142,4,147.07,60.58
ITEM0000550,ORD000204,PROD00083,2,184.07,33.88
ITEM0000551,ORD000204,PROD00182,7,65.97,45.98
ITEM0000552,ORD000206,PROD00321,6,68.71,3.98
ITEM0000553,ORD000206,PROD00272,9,175.48,226.0
ITEM0000554,ORD000207,PROD00402,3,48.6,11.84
ITEM0000555,ORD000209,PROD00003,7,136.78,103.78
ITEM0000556,ORD000209,PROD00341,6,113.86,48.4
ITEM0000557,ORD000209,PROD00134,5,17.48,12.14
ITEM0000558,ORD000210,PROD00031,9,26.72,12.52
ITEM0000559,ORD000210,PROD00427,2,185.42,28.34
ITEM0000560,ORD000210,PROD00380,7,57.26,10.86
ITEM0000561,ORD000210,PROD00223,9,182.36,54.08
ITEM0000562,ORD000211,PROD00131,5,33.92,19.62
ITEM0000563,ORD000211,PROD00261,5,140.75,50.41
ITEM0000564,ORD000212,PROD00225,3,107.74,5.32
ITEM0000565,ORD000212,PROD00246,9,82.39,50.17
ITEM0000566,ORD000213,PROD00347,3,81.51,27.59
ITEM0000567,ORD000213,PROD00399,9,134.25,122.89
ITEM0000568,ORD000214,PROD00252,7,35.2,2.09
ITEM0000569,ORD000214,PROD00208,5,170.63,79.02
ITEM0000570,ORD000215,PROD00494,4,154.89,53.09
ITEM0000571,ORD000215,PROD00260,8,231.06,52.28
ITEM0000572,ORD000215,PROD00172,7,40.55,38.33
ITEM0000573,ORD000215,PROD00256,10,78.96,41.18
ITEM0000574,ORD000215,PROD00216,7,137.73,30.69
ITEM0000575,ORD000216,PROD00174,10,123.99,105.24
ITEM0000576,ORD000216,PROD00400,7,85.71,45.21
ITEM0000577,ORD000216,PROD00082,2,138.63,7.39
ITEM0000578,ORD000217,PROD00418,6,106.6,22.52
ITEM0000579,ORD000217,PROD00023,8,66.1,32.64
ITEM0000580,ORD000217,PROD00255,9,74.88,31.44
ITEM0000581,ORD000218,PROD00040,2,153.95,29.79
ITEM0000582,ORD000218,PROD00188,5,176.48,9.23
ITEM0000583,ORD000218,PROD00083,7,184.07,125.2
ITEM0000584,ORD000218,PROD00438,8,37.7,29.4
ITEM0000585,ORD000219,PROD00002,8,178.14,91.84
ITEM0000586,ORD000219,PROD00291,6,161.17,14.26
ITEM0000587,ORD000220,PROD00013,1,43.61,3.37
ITEM0000588,ORD000220,PROD00488,4,162.62,39.46
ITEM0000589,ORD000220,PROD00363,3,27.58,9.58
ITEM0000590,ORD000221,PROD00338,10,205.76,106.47
ITEM0000591,ORD000221,PROD00258,5,56.03,41.95
ITEM0000592,ORD000221,PROD00092,3,90.87,35.39
ITEM0000593,ORD000222,PROD00257,3,88.99,33.37
ITEM0000594,ORD000222,PROD00280,1,130.13,10.34
ITEM0000595,ORD000223,PROD00481,2,147.51,39.12
ITEM0000596,ORD000223,PROD00134,9,17.48,13.41
ITEM0000597,ORD000223,PROD00118,8,67.18,35.39
ITEM0000598,ORD000223,PROD00054,3,225.87,40.74
ITEM0000599,ORD000223,PROD00129,8,142.31,110.32
ITEM0000600,ORD000224,PROD00404,1,157.23,8.79
ITEM0000601,ORD000225,PROD00150,3,179.4,42.97
ITEM0000602,ORD000225,PROD00404,4,157.23,62.13
ITEM0000603,ORD000225,PROD00343,1,120.4,14.77
ITEM0000604,ORD000225,PROD00411,2,151.02,20.68
ITEM0000605,ORD000225,PROD00108,7,89.59,77.28
ITEM0000606,ORD000226,PROD00474,2,60.11,4.4
ITEM0000607,ORD000227,PROD00151,4,148.2,52.3
ITEM0000608,ORD000227,PROD00173,3,43.24,15.16
ITEM0000609,ORD000227,PROD00237,6,125.47,14.87
ITEM0000610,ORD000228,PROD00354,8,111.99,21.89
ITEM0000611,ORD000228,PROD00482,4,188.79,41.55
ITEM0000612,ORD000229,PROD00241,5,135.0,48.12
ITEM0000613,ORD000229,PROD00159,1,41.1,0.19
ITEM0000614,ORD000229,PROD00492,4,43.38,25.9
ITEM0000615,ORD000230,PROD00065,8,74.29,26.99
ITEM0000616,ORD000230,PROD00069,1,132.59,16.6
ITEM0000617,ORD000231,PROD00056,6,72.69,29.17
ITEM0000618,ORD000232,PROD00136,2,13.16,1.52
ITEM0000619,ORD000233,PROD00410,7,143.41,62.79
ITEM0000620,ORD000233,PROD00091,2,56.89,13.1
ITEM0000621,ORD000233,PROD00018,7,34.04,27.9
ITEM0000622,ORD000233,PROD00139,9,39.1,15.48
ITEM0000623,ORD000233,PROD00196,8,123.5,75.24
ITEM0000624,ORD000234,PROD00361,2,78.9,18.11
ITEM0000625,ORD000234,PROD00214,4,101.91,37.63
ITEM0000626,ORD000234,PROD00063,8,124.85,121.73
ITEM0000627,ORD000235,PROD00067,4,147.9,38.46
ITEM0000628,ORD000235,PROD00415,5,175.17,90.49
ITEM0000629,ORD000236,PROD00428,5,78.36,41.99
ITEM0000630,ORD000236,PROD00241,5,135.0,14.15
ITEM0000631,ORD000236,PROD00351,9,180.07,162.56
ITEM0000632,ORD000237,PROD00175,5,30.63,15.89
ITEM0000633,ORD000237,PROD00210,3,17.7,2.4
ITEM0000634,ORD000237,PROD00119,1,23.43,0.02
ITEM0000635,ORD000238,PROD00069,3,132.59,39.11
ITEM0000636,ORD000240,PROD00197,2,138.37,1.35
ITEM0000637,ORD000241,PROD00261,7,140.75,0.85
ITEM0000638,ORD000241,PROD00434,1,148.0,18.72
ITEM0000639,ORD000242,PROD00125,7,90.57,66.86
ITEM0000640,ORD000242,PROD00308,1,8.61,0.63
ITEM0000641,ORD000243,PROD00240,5,16.52,3.21
ITEM0000642,ORD000244,PROD00373,4,66.6,4.8
ITEM0000643,ORD000244,PROD00464,6,112.04,87.15
ITEM0000644,ORD000245,PROD00158,9,123.92,106.0
ITEM0000645,ORD000246,PROD00109,4,109.14,56.33
ITEM0000646,ORD000246,PROD00318,10,143.79,200.81
ITEM0000647,ORD000247,PROD00129,1,142.31,16.35
ITEM0000648,ORD000247,PROD00375,4,134.96,38.55
ITEM0000649,ORD000247,PROD00146,5,233.11,122.34
ITEM0000650,ORD000248,PROD00148,10,63.02,17.16
ITEM0000651,ORD000248,PROD00254,1,35.0,5.08
ITEM0000652,ORD000248,PROD00419,8,125.02,101.65
ITEM0000653,ORD000248,PROD00210,2,17.7,2.72
ITEM0000654,ORD000249,PROD00321,4,68.71,35.78
ITEM0000655,ORD000249,PROD00433,6,113.08,66.89
ITEM0000656,ORD000249,PROD00252,5,35.2,13.02
ITEM0000657,ORD000249,PROD00071,6,129.48,112.07
ITEM0000658,ORD000249,PROD00119,6,23.43,19.59
ITEM0000659,ORD000250,PROD00067,9,147.9,51.4
ITEM0000660,ORD000250,PROD00263,5,37.05,6.55
ITEM0000661,ORD000250,PROD00304,4,6.6,0.28
ITEM0000662,ORD000251,PROD00438,8,37.7,7.37
ITEM0000663,ORD000251,PROD00422,1,129.4,6.69
ITEM0000664,ORD000252,PROD00401,4,109.06,41.11
ITEM0000665,ORD000252,PROD00430,6,115.21,67.44
ITEM0000666,ORD000252,PROD00016,4,21.88,6.17
ITEM0000667,ORD000253,PROD00462,3,170.85,25.34
ITEM0000668,ORD000253,PROD00090,5,125.29,19.27
ITEM0000669,ORD000253,PROD00074,4,37.35,13.74
ITEM0000670,ORD000253,PROD00132,8,148.14,173.75
ITEM0000671,ORD000253,PROD00037,6,146.35,105.61
ITEM0000672,ORD000254,PROD00220,7,70.98,39.51
ITEM0000673,ORD000254,PROD00174,7,123.99,3.45
ITEM0000674,ORD000255,PROD00204,10,152.4,98.82
ITEM0000675,ORD000255,PROD00232,3,126.25,7.28
ITEM0000676,ORD000256,PROD00006,5,101.36,33.78
ITEM0000677,ORD000256,PROD00086,7,142.35,102.84
ITEM0000678,ORD000256,PROD00116,6,31.9,15.69
ITEM0000679,ORD000256,PROD00500,5,9.16,5.83
ITEM0000680,ORD000257,PROD00190,10,74.69,80.07
ITEM0000681,ORD000257,PROD00136,9,13.16,15.24
ITEM0000682,ORD000257,PROD00357,3,149.0,5.37
ITEM0000683,ORD000258,PROD00130,7,79.11,11.12
ITEM0000684,ORD000259,PROD00220,6,70.98,14.51
ITEM0000685,ORD000260,PROD00229,6,127.35,27.21
ITEM0000686,ORD000260,PROD00446,10,78.63,11.84
ITEM0000687,ORD000260,PROD00199,2,82.67,6.95
ITEM0000688,ORD000260,PROD00279,10,39.04,16.93
ITEM0000689,ORD000260,PROD00398,1,154.71,5.18
ITEM0000690,ORD000261,PROD00494,10,154.89,91.66
ITEM0000691,ORD000261,PROD00154,8,79.38,38.78
ITEM0000692,ORD000262,PROD00127,3,100.63,33.54
ITEM0000693,ORD000262,PROD00069,1,132.59,16.91
ITEM0000694,ORD000262,PROD00339,10,186.82,194.61
ITEM0000695,ORD000262,PROD00153,8,108.04,126.37
ITEM0000696,ORD000262,PROD00310,3,96.96,40.14
ITEM0000697,ORD000263,PROD00403,5,158.69,109.59
ITEM0000698,ORD000263,PROD00113,9,101.19,64.61
ITEM0000699,ORD000263,PROD00179,10,168.16,49.57
ITEM0000700,ORD000263,PROD00297,8,67.05,70.99
ITEM0000701,ORD000263,PROD00393,6,108.99,19.97
ITEM0000702,ORD000264,PROD00207,9,25.14,0.9
ITEM0000703,ORD000264,PROD00497,1,49.79,2.02
ITEM0000704,ORD000265,PROD00143,6,84.1,72.32
ITEM0000705,ORD000266,PROD00359,4,228.31,106.96
ITEM0000706,ORD000266,PROD00048,3,151.5,40.85
ITEM0000707,ORD000266,PROD00164,7,138.75,80.79
ITEM0000708,ORD000267,PROD00239,1,40.45,3.61
ITEM0000709,ORD000267,PROD00111,5,132.47,11.61
ITEM0000710,ORD000267,PROD00166,9,173.59,130.87
ITEM0000711,ORD000268,PROD00076,2,177.46,19.35
ITEM0000712,ORD000268,PROD00022,9,139.07,86.03
ITEM0000713,ORD000269,PROD00430,1,115.21,3.23
ITEM0000714,ORD000269,PROD00078,7,25.1,14.12
ITEM0000715,ORD000270,PROD00194,5,141.52,106.05
ITEM0000716,ORD000270,PROD00312,5,191.05,52.46
ITEM0000717,ORD000270,PROD00497,6,49.79,42.75
ITEM0000718,ORD000270,PROD00019,5,87.51,59.05
ITEM0000719,ORD000271,PROD00081,3,127.83,2.39
ITEM0000720,ORD000271,PROD00497,8,49.79,27.17
ITEM0000721,ORD000271,PROD00093,8,78.36,92.46
ITEM0000722,ORD000273,PROD00127,3,100.63,28.22
ITEM0000723,ORD000273,PROD00138,7,159.61,38.76
ITEM0000724,ORD000274,PROD00301,1,48.03,6.13
ITEM0000725,ORD000275,PROD00254,9,35.0,32.6
ITEM0000726,ORD000275,PROD00153,10,108.04,58.96
ITEM0000727,ORD000275,PROD00345,4,155.05,8.03
ITEM0000728,ORD000275,PROD00367,3,158.05,61.12
ITEM0000729,ORD000275,PROD00451,1,110.1,14.5
ITEM0000730,ORD000277,PROD00391,5,209.68,144.69
ITEM0000731,ORD000277,PROD00468,6,162.7,34.12
ITEM0000732,ORD000277,PROD00352,6,79.31,24.67
ITEM0000733,ORD000278,PROD00342,2,128.8,19.27
ITEM0000734,ORD000278,PROD00200,8,81.39,9.55
ITEM0000735,ORD000278,PROD00108,1,89.59,9.41
ITEM0000736,ORD000278,PROD00250,7,141.07,31.16
ITEM0000737,ORD000279,PROD00006,1,101.36,4.28
ITEM0000738,ORD000279,PROD00400,5,85.71,18.0
ITEM0000739,ORD000280,PROD00484,5,6.36,2.83
ITEM0000740,ORD000280,PROD00473,10,70.44,21.58
ITEM0000741,ORD000280,PROD00342,7,128.8,20.74
ITEM0000742,ORD000280,PROD00390,10,139.09,110.63
ITEM0000743,ORD000281,PROD00254,3,35.0,4.24
ITEM0000744,ORD000281,PROD00073,9,78.02,69.3
ITEM0000745,ORD000282,PROD00480,10,120.13,64.92
ITEM0000746,ORD000282,PROD00234,8,115.94,89.41
ITEM0000747,ORD000282,PROD00238,1,154.94,12.93
ITEM0000748,ORD000283,PROD00247,1,129.8,17.78
ITEM0000749,ORD000283,PROD00482,3,188.79,2.49
ITEM0000750,ORD000283,PROD00406,8,59.19,32.53
ITEM0000751,ORD000284,PROD00133,1,15.73,2.28
ITEM0000752,ORD000284,PROD00492,10,43.38,64.93
ITEM0000753,ORD000284,PROD00328,1,75.1,3.72
ITEM0000754,ORD000284,PROD00289,5,15.5,7.32
ITEM0000755,ORD000284,PROD00173,10,43.24,38.38
ITEM0000756,ORD000286,PROD00426,4,113.26,55.09
ITEM0000757,ORD000286,PROD00090,2,125.29,16.42
ITEM0000758,ORD000286,PROD00117,7,152.39,142.33
ITEM0000759,ORD000286,PROD00361,9,78.9,20.91
ITEM0000760,ORD000287,PROD00113,5,101.19,65.73
ITEM0000761,ORD000287,PROD00189,3,12.85,0.29
ITEM0000762,ORD000287,PROD00500,5,9.16,2.81
ITEM0000763,ORD000288,PROD00158,4,123.92,2.67
ITEM0000764,ORD000288,PROD00181,5,118.42,54.4
ITEM0000765,ORD000288,PROD00417,6,65.64,28.53
ITEM0000766,ORD000288,PROD00076,3,177.46,2.69
ITEM0000767,ORD000289,PROD00262,6,73.53,47.98
ITEM0000768,ORD000290,PROD00444,6,218.37,141.49
ITEM0000769,ORD000290,PROD00143,1,84.1,5.38
ITEM0000770,ORD000290,PROD00397,8,80.19,78.36
ITEM0000771,ORD000291,PROD00361,6,78.9,29.63
ITEM0000772,ORD000292,PROD00355,9,89.74,99.63
ITEM0000773,ORD000292,PROD00089,10,99.7,29.51
ITEM0000774,ORD000292,PROD00313,8,75.97,77.29
ITEM0000775,ORD000293,PROD00157,4,18.92,4.96
ITEM0000776,ORD000294,PROD00206,3,36.54,14.63
ITEM0000777,ORD000296,PROD00125,6,90.57,43.1
ITEM0000778,ORD000296,PROD00006,3,101.36,37.54
ITEM0000779,ORD000297,PROD00224,9,92.66,12.17
ITEM0000780,ORD000297,PROD00038,5,46.82,29.66
ITEM0000781,ORD000298,PROD00058,8,58.18,46.03
ITEM0000782,ORD000298,PROD00476,5,37.98,22.45
ITEM0000783,ORD000299,PROD00091,4,56.89,11.04
ITEM0000784,ORD000299,PROD00475,5,27.25,0.43
ITEM0000785,ORD000299,PROD00178,6,10.77,3.06
ITEM0000786,ORD000300,PROD00016,2,21.88,4.27
ITEM0000787,ORD000300,PROD00406,1,59.19,2.66
ITEM0000788,ORD000300,PROD00127,4,100.63,30.89
ITEM0000789,ORD000301,PROD00233,3,127.44,32.89
ITEM0000790,ORD000301,PROD00095,5,153.36,18.06
ITEM0000791,ORD000302,PROD00140,3,121.3,40.22
ITEM0000792,ORD000303,PROD00183,6,114.39,11.02
ITEM0000793,ORD000304,PROD00404,4,157.23,89.12
ITEM0000794,ORD000304,PROD00230,6,44.83,2.09
ITEM0000795,ORD000304,PROD00121,4,127.34,28.76
ITEM0000796,ORD000304,PROD00414,7,61.21,34.07
ITEM0000797,ORD000305,PROD00300,2,135.61,31.02
ITEM0000798,ORD000305,PROD00348,1,97.88,13.55
ITEM0000799,ORD000305,PROD00379,6,99.09,9.13
ITEM0000800,ORD000305,PROD00136,10,13.16,0.12
ITEM0000801,ORD000306,PROD00431,10,67.13,79.02
ITEM0000802,ORD000306,PROD00424,7,157.44,54.0
ITEM0000803,ORD000307,PROD00300,5,135.61,96.96
ITEM0000804,ORD000307,PROD00312,1,191.05,23.93
ITEM0000805,ORD000307,PROD00246,5,82.39,26.92
ITEM0000806,ORD000308,PROD00243,7,128.52,111.2
ITEM0000807,ORD000308,PROD00404,1,157.23,2.38
ITEM0000808,ORD000308,PROD00196,9,123.5,159.82
ITEM0000809,ORD000309,PROD00187,2,15.5,3.96
ITEM0000810,ORD000309,PROD00317,4,157.05,52.78
ITEM0000811,ORD000309,PROD00143,10,84.1,122.85
ITEM0000812,ORD000309,PROD00152,6,63.68,56.28
ITEM0000813,ORD000309,PROD00380,3,57.26,9.44
ITEM0000814,ORD000310,PROD00289,7,15.5,13.46
ITEM0000815,ORD000310,PROD00290,4,171.28,49.39
ITEM0000816,ORD000310,PROD00245,2,113.27,30.41
ITEM0000817,ORD000311,PROD00223,8,182.36,14.73
ITEM0000818,ORD000311,PROD00060,6,47.92,28.89
ITEM0000819,ORD000311,PROD00128,5,207.41,123.41
ITEM0000820,ORD000311,PROD00283,7,84.05,25.72
ITEM0000821,ORD000311,PROD00432,7,66.78,53.12
ITEM0000822,ORD000312,PROD00219,9,61.18,44.5
ITEM0000823,ORD000312,PROD00352,10,79.31,103.29
ITEM0000824,ORD000313,PROD00358,7,225.39,6.28
ITEM0000825,ORD000313,PROD00276,2,198.57,5.53
ITEM0000826,ORD000314,PROD00066,2,136.29,13.82
ITEM0000827,ORD000314,PROD00116,4,31.9,5.51
ITEM0000828,ORD000314,PROD00139,9,39.1,2.58
ITEM0000829,ORD000314,PROD00106,4,46.56,26.22
ITEM0000830,ORD000315,PROD00450,3,72.17,16.34
ITEM0000831,ORD000315,PROD00305,2,21.16,6.25
ITEM0000832,ORD000316,PROD00022,2,139.07,25.21
ITEM0000833,ORD000316,PROD00230,8,44.83,20.71
ITEM0000834,ORD000316,PROD00488,2,162.62,24.68
ITEM0000835,ORD000316,PROD00439,9,45.16,31.7
ITEM0000836,ORD000316,PROD00430,5,115.21,11.44
ITEM0000837,ORD000317,PROD00452,2,56.06,6.82
ITEM0000838,ORD000317,PROD00498,9,188.0,133.71
ITEM0000839,ORD000317,PROD00432,1,66.78,2.96
ITEM0000840,ORD000317,PROD00179,6,168.16,79.87
ITEM0000841,ORD000318,PROD00028,9,37.09,45.39
ITEM0000842,ORD000318,PROD00222,6,54.5,38.85
ITEM0000843,ORD000319,PROD00359,3,228.31,61.92
ITEM0000844,ORD000319,PROD00267,4,179.65,98.87
ITEM0000845,ORD000319,PROD00381,5,69.83,26.53
ITEM0000846,ORD000319,PROD00297,1,67.05,5.51
ITEM0000847,ORD000319,PROD00361,5,78.9,52.35
ITEM0000848,ORD000320,PROD00312,6,191.05,136.6
ITEM0000849,ORD000321,PROD00478,6,48.11,33.75
ITEM0000850,ORD000321,PROD00078,8,25.1,30.04
ITEM0000851,ORD000321,PROD00245,5,113.27,39.2
ITEM0000852,ORD000322,PROD00462,2,170.85,45.07
ITEM0000853,ORD000322,PROD00398,8,154.71,129.48
ITEM0000854,ORD000322,PROD00314,6,54.47,7.43
ITEM0000855,ORD000322,PROD00185,2,42.57,11.95
ITEM0000856,ORD000323,PROD00089,6,99.7,50.78
ITEM0000857,ORD000324,PROD00380,3,57.26,17.72
ITEM0000858,ORD000324,PROD00138,4,159.61,92.05
ITEM0000859,ORD000324,PROD00005,6,77.79,63.91
ITEM0000860,ORD000324,PROD00365,5,40.16,14.44
ITEM0000861,ORD000324,PROD00154,6,79.38,55.05
ITEM0000862,ORD000325,PROD00109,10,109.14,84.79
ITEM0000863,ORD000325,PROD00259,9,171.32,17.74
ITEM0000864,ORD000325,PROD00357,8,149.0,57.06
ITEM0000865,ORD000326,PROD00168,5,69.09,46.35
ITEM0000866,ORD000327,PROD00214,5,101.91,6.08
ITEM0000867,ORD000327,PROD00010,2,42.61,11.77
ITEM0000868,ORD000327,PROD00481,1,147.51,15.57
ITEM0000869,ORD000328,PROD00286,6,123.79,70.09
ITEM0000870,ORD000328,PROD00021,3,43.93,10.07
ITEM0000871,ORD000328,PROD00181,9,118.42,83.88
ITEM0000872,ORD000329,PROD00054,4,225.87,118.12
ITEM0000873,ORD000329,PROD00217,4,127.42,5.74
ITEM0000874,ORD000330,PROD00381,8,69.83,46.16
ITEM0000875,ORD000330,PROD00170,3,205.51,44.71
ITEM0000876,ORD000330,PROD00199,8,82.67,67.28
ITEM0000877,ORD000331,PROD00182,1,65.97,6.84
ITEM0000878,ORD000332,PROD00375,6,134.96,34.09
ITEM0000879,ORD000333,PROD00268,2,161.57,11.99
ITEM0000880,ORD000333,PROD00217,9,127.42,137.43
ITEM0000881,ORD000335,PROD00292,5,32.94,13.17
ITEM0000882,ORD000336,PROD00027,8,63.05,32.37
ITEM0000883,ORD000336,PROD00328,9,75.1,78.97
ITEM0000884,ORD000337,PROD00473,4,70.44,12.27
ITEM0000885,ORD000337,PROD00122,4,79.1,19.19
ITEM0000886,ORD000337,PROD00348,10,97.88,36.29
ITEM0000887,ORD000337,PROD00140,3,121.3,22.2
ITEM0000888,ORD000337,PROD00343,4,120.4,41.7
ITEM0000889,ORD000338,PROD00132,4,148.14,14.85
ITEM0000890,ORD000339,PROD00473,2,70.44,5.8
ITEM0000891,ORD000339,PROD00212,7,37.98,9.47
ITEM0000892,ORD000339,PROD00271,4,186.12,19.22
ITEM0000893,ORD000339,PROD00294,1,72.62,6.27
ITEM0000894,ORD000339,PROD00006,1,101.36,2.11
ITEM0000895,ORD000340,PROD00352,5,79.31,12.31
ITEM0000896,ORD000340,PROD00029,7,78.76,7.72
ITEM0000897,ORD000340,PROD00160,9,205.14,44.99
ITEM0000898,ORD000340,PROD00060,2,47.92,10.03
ITEM0000899,ORD000341,PROD00451,3,110.1,47.18
ITEM0000900,ORD000341,PROD00085,8,141.61,17.03
ITEM0000901,ORD000341,PROD00103,4,43.62,1.21
ITEM0000902,ORD000341,PROD00030,6,109.72,58.85
ITEM0000903,ORD000342,PROD00344,6,52.27,45.27
ITEM0000904,ORD000343,PROD00030,10,109.72,24.64
ITEM0000905,ORD000343,PROD00222,10,54.5,67.91
ITEM0000906,ORD000343,PROD00139,1,39.1,4.5
ITEM0000907,ORD000344,PROD00302,1,140.98,18.2
ITEM0000908,ORD000344,PROD00358,2,225.39,39.63
ITEM0000909,ORD000344,PROD00123,2,14.35,1.9
ITEM0000910,ORD000344,PROD00210,6,17.7,1.76
ITEM0000911,ORD000345,PROD00216,4,137.73,43.66
ITEM0000912,ORD000345,PROD00360,2,112.05,30.19
ITEM0000913,ORD000346,PROD00005,4,77.79,28.39
ITEM0000914,ORD000346,PROD00328,9,75.1,93.99
ITEM0000915,ORD000346,PROD00082,5,138.63,71.2
ITEM0000916,ORD000347,PROD00204,2,152.4,19.04
ITEM0000917,ORD000347,PROD00380,6,57.26,21.06
ITEM0000918,ORD000347,PROD00330,4,65.0,22.62
ITEM0000919,ORD000347,PROD00349,9,211.86,213.27
ITEM0000920,ORD000348,PROD00385,2,105.87,21.37
ITEM0000921,ORD000348,PROD00015,9,112.05,127.77
ITEM0000922,ORD000348,PROD00425,8,188.92,2.37
ITEM0000923,ORD000349,PROD00059,4,40.5,17.4
ITEM0000924,ORD000349,PROD00342,5,128.8,61.73
ITEM0000925,ORD000349,PROD00005,2,77.79,17.54
ITEM0000926,ORD000350,PROD00389,3,26.16,2.75
ITEM0000927,ORD000350,PROD00384,9,66.17,54.03
ITEM0000928,ORD000350,PROD00040,10,153.95,179.44
ITEM0000929,ORD000350,PROD00462,7,170.85,9.7
