order_id,customer_id,order_date,order_status,sales_channel,delivery_method,shipping_region
ORD000314,CUST01907,2025-07-17 13:42:00,Completed,Online,Home Delivery,London
ORD000315,CUST01368,2025-03-30 01:17:00,Completed,Online,Click & Collect,Wales
ORD000316,CUST02892,2026-02-16 02:10:00,Completed,Trade Counter,Home Delivery,Yorkshire & Humber
ORD000317,CUST02742,2026-03-17 01:32:00,Completed,Marketplace,Home Delivery,North West
ORD000318,CUST02149,2025-11-02 07:48:00,Completed,Online,Home Delivery,North East
ORD000319,CUST02022,2025-02-01 06:39:00,Completed,Online,Courier,East of England
ORD000320,CUST03258,2026-06-29 00:25:00,Completed,Marketplace,Click & Collect,South East
ORD000321,CUST04858,2026-03-18 13:53:00,Completed,Online,Home Delivery,Northern Ireland
ORD000322,CUST00029,2026-01-18 07:42:00,Completed,Online,Courier,East Midlands
ORD000323,CUST03292,2025-08-04 08:53:00,Partially Fulfilled,Trade Counter,Courier,Yorkshire & Humber
ORD000324,CUST04943,2026-01-29 10:27:00,Completed,Online,Courier,North West
ORD000325,CUST01785,2025-03-01 23:56:00,Partially Fulfilled,Marketplace,Home Delivery,East Midlands
ORD000326,CUST03745,2026-03-18 03:13:00,Completed,Online,Courier,South East
ORD000327,CUST03155,2025-05-27 18:40:00,Completed,Online,Courier,Wales
ORD000328,CUST00711,2025-06-30 22:36:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD000329,CUST04383,2025-08-14 09:07:00,Partially Fulfilled,Online,Home Delivery,South East
ORD000330,CUST03366,2025-10-26 08:54:00,Completed,Marketplace,Home Delivery,West Midlands
ORD000331,CUST02037,2026-07-18 09:43:00,Completed,Online,Home Delivery,North West
ORD000332,CUST01331,2025-05-19 21:54:00,Completed,Online,Courier,South West
ORD000333,CUST01287,2025-01-16 00:23:00,Completed,Online,Home Delivery,East Midlands
ORD000334,CUST01684,2025-01-23 18:56:00,Cancelled,Marketplace,Courier,South West
ORD000335,CUST00635,2025-12-29 11:23:00,Completed,Marketplace,Home Delivery,South West
ORD000336,CUST01926,2026-05-08 02:36:00,Completed,Marketplace,Click & Collect,East Midlands
ORD000337,CUST01180,2025-06-22 14:53:00,Completed,Online,Courier,West Midlands
ORD000338,CUST03331,2025-06-18 20:20:00,Completed,Online,Courier,London
ORD000339,CUST04920,2025-11-25 18:48:00,Completed,Online,Home Delivery,South West
ORD000340,CUST03860,2026-07-09 02:13:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD000341,CUST02353,2026-03-16 13:30:00,Completed,Marketplace,Courier,East Midlands
ORD000342,CUST00735,2026-07-02 17:39:00,Completed,Marketplace,Home Delivery,South West
ORD000343,CUST02119,2025-07-18 08:44:00,Completed,Online,Courier,Wales
ORD000344,CUST02943,2025-08-23 12:03:00,Completed,Marketplace,Courier,North East
ORD000345,CUST00871,2025-03-08 08:45:00,Completed,Online,Home Delivery,North East
ORD000346,CUST00945,2025-12-08 23:30:00,Completed,Online,Click & Collect,London
ORD000347,CUST03512,2026-06-29 01:40:00,Completed,Marketplace,Courier,London
ORD000348,CUST02219,2026-03-28 22:16:00,Pending,Online,Home Delivery,London
ORD000349,CUST04300,2025-04-05 23:01:00,Completed,Marketplace,Home Delivery,Wales
ORD000350,CUST01466,2025-06-05 23:52:00,Completed,Online,Click & Collect,Northern Ireland
ORD000351,CUST00720,2026-01-04 07:08:00,Completed,Trade Counter,Courier,North East
ORD000352,CUST02207,2026-07-23 02:21:00,Completed,Online,Courier,North West
ORD000353,CUST00896,2026-05-15 07:13:00,Completed,Marketplace,Home Delivery,East Midlands
ORD000354,CUST04117,2026-03-02 19:20:00,Partially Fulfilled,Online,Home Delivery,West Midlands
ORD000355,CUST01746,2026-01-09 14:29:00,Completed,Trade Counter,Click & Collect,North East
ORD000356,CUST02647,2025-12-09 16:07:00,Completed,Online,Courier,North East
ORD000357,CUST03261,2025-08-16 09:30:00,Completed,Trade Counter,Courier,London
ORD000358,CUST00643,2026-02-24 01:27:00,Completed,Online,Courier,West Midlands
ORD000359,CUST00922,2026-07-24 13:38:00,Partially Fulfilled,Online,Click & Collect,North West
ORD000360,CUST00808,2026-05-06 18:51:00,Pending,Online,Click & Collect,East of England
ORD000361,CUST04105,2026-01-17 08:23:00,Completed,Marketplace,Home Delivery,East of England
ORD000362,CUST00831,2025-07-22 13:39:00,Completed,Marketplace,Click & Collect,North East
ORD000363,CUST00834,2026-05-24 06:29:00,Cancelled,Marketplace,Click & Collect,Northern Ireland
ORD000364,CUST00226,2025-06-10 07:56:00,Completed,Trade Counter,Home Delivery,North East
ORD000365,CUST03707,2026-06-21 13:41:00,Completed,Online,Courier,North West
ORD000366,CUST01365,2026-01-19 08:06:00,Completed,Online,Home Delivery,East Midlands
ORD000367,CUST04119,2025-02-10 09:40:00,Completed,Online,Click & Collect,East of England
ORD000368,CUST00949,2026-02-19 08:56:00,Completed,Online,Courier,Yorkshire & Humber
ORD000369,CUST02992,2026-07-23 13:51:00,Completed,Marketplace,Click & Collect,East of England
ORD000370,CUST02014,2025-04-06 22:50:00,Completed,Marketplace,Home Delivery,East Midlands
ORD000371,CUST02935,2026-04-05 15:57:00,Completed,Online,Courier,Northern Ireland
ORD000372,CUST04450,2025-08-13 08:57:00,Completed,Marketplace,Click & Collect,South West
ORD000373,CUST00198,2026-02-22 21:27:00,Completed,Marketplace,Home Delivery,East Midlands
ORD000374,CUST01830,2025-02-02 17:18:00,Completed,Marketplace,Courier,East of England
ORD000375,CUST02818,2025-10-01 16:39:00,Completed,Online,Home Delivery,Northern Ireland
ORD000376,CUST00637,2026-01-07 01:06:00,Partially Fulfilled,Marketplace,Courier,Scotland
ORD000377,CUST02045,2025-05-22 02:42:00,Completed,Online,Click & Collect,North West
ORD000378,CUST03505,2025-06-17 00:50:00,Completed,Online,Click & Collect,West Midlands
ORD000379,CUST03456,2025-01-10 18:55:00,Completed,Online,Home Delivery,East of England
ORD000380,CUST02760,2025-11-30 21:48:00,Completed,Online,Click & Collect,North East
ORD000381,CUST03236,2025-08-31 07:19:00,Completed,Online,Home Delivery,London
ORD000382,CUST02399,2025-11-26 15:33:00,Completed,Marketplace,Courier,London
ORD000383,CUST04221,2025-12-27 11:36:00,Completed,Online,Courier,Scotland
ORD000384,CUST02768,2026-03-30 14:28:00,Completed,Trade Counter,Click & Collect,North West
ORD000385,CUST04121,2026-07-10 10:39:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD000386,CUST04001,2025-07-19 11:53:00,Completed,Trade Counter,Home Delivery,Wales
ORD000387,CUST04347,2025-07-02 16:15:00,Completed,Online,Courier,North East
ORD000388,CUST01614,2026-07-16 07:47:00,Completed,Online,Home Delivery,North West
ORD000389,CUST02691,2026-05-18 05:35:00,Completed,Online,Courier,Northern Ireland
ORD000390,CUST03929,2025-04-24 06:06:00,Cancelled,Marketplace,Courier,East Midlands
ORD000391,CUST01458,2026-02-23 07:16:00,Completed,Marketplace,Courier,London
ORD000392,CUST00793,2026-03-13 11:46:00,Partially Fulfilled,Online,Courier,Scotland
ORD000393,CUST04276,2026-01-23 15:42:00,Cancelled,Online,Courier,Scotland
ORD000394,CUST01297,2025-01-29 05:45:00,Completed,Online,Courier,Wales
ORD000395,CUST03345,2025-12-21 21:41:00,Completed,Online,Courier,East of England
ORD000396,CUST03970,2025-09-01 14:03:00,Partially Fulfilled,Online,Home Delivery,Northern Ireland
ORD000397,CUST03527,2025-09-03 20:41:00,Completed,Online,Click & Collect,South East
ORD000398,CUST01522,2026-07-15 15:41:00,Completed,Online,Home Delivery,East of England
ORD000399,CUST00032,2025-12-17 14:44:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD000400,CUST03764,2025-01-18 00:03:00,Completed,Online,Courier,South East
ORD000401,CUST01881,2025-04-30 10:46:00,Completed,Online,Click & Collect,East Midlands
ORD000402,CUST03409,2025-04-01 14:01:00,Completed,Online,Home Delivery,Wales
ORD000403,CUST01610,2026-04-03 04:31:00,Pending,Online,Home Delivery,East Midlands
ORD000404,CUST01234,2025-06-22 09:34:00,Completed,Online,Home Delivery,South East
ORD000405,CUST04279,2025-12-23 07:59:00,Completed,Online,Home Delivery,North West
ORD000406,CUST00176,2026-05-31 12:48:00,Completed,Online,Courier,Northern Ireland
ORD000407,CUST04691,2026-04-17 05:42:00,Completed,Online,Courier,Wales
ORD000408,CUST04096,2025-01-18 20:40:00,Completed,Trade Counter,Click & Collect,North East
ORD000409,CUST00465,2026-01-05 12:09:00,Cancelled,Online,Courier,South East
ORD000410,CUST03440,2026-05-30 16:53:00,Cancelled,Online,Click & Collect,North West
ORD000411,CUST00292,2025-05-20 20:29:00,Completed,Marketplace,Home Delivery,West Midlands
ORD000412,CUST00834,2026-05-03 06:51:00,Completed,Online,Click & Collect,Northern Ireland
ORD000413,CUST01386,2026-03-07 00:39:00,Completed,Online,Click & Collect,Scotland
ORD000414,CUST04815,2025-11-25 18:03:00,Completed,Online,Home Delivery,South East
ORD000415,CUST01019,2025-09-13 20:34:00,Pending,Online,Home Delivery,East of England
ORD000416,CUST04747,2025-01-07 01:37:00,Completed,Online,Click & Collect,South East
ORD000417,CUST03705,2025-04-29 21:06:00,Completed,Online,Courier,Northern Ireland
ORD000418,CUST04352,2025-01-27 22:35:00,Completed,Trade Counter,Courier,North West
ORD000419,CUST00253,2025-03-30 11:06:00,Completed,Online,Home Delivery,East Midlands
ORD000420,CUST00116,2025-01-19 09:09:00,Completed,Online,Click & Collect,West Midlands
ORD000421,CUST00604,2025-04-24 10:42:00,Completed,Online,Courier,Yorkshire & Humber
ORD000422,CUST04003,2025-09-28 01:24:00,Completed,Online,Courier,Scotland
ORD000423,CUST04038,2026-01-15 03:30:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD000424,CUST02211,2025-04-22 04:48:00,Completed,Online,Home Delivery,East of England
ORD000425,CUST01015,2026-04-11 03:33:00,Completed,Online,Courier,London
ORD000426,CUST02598,2025-10-08 19:09:00,Completed,Trade Counter,Courier,Yorkshire & Humber
ORD000427,CUST04665,2025-08-15 09:00:00,Completed,Online,Home Delivery,London
ORD000428,CUST02923,2025-12-31 20:41:00,Cancelled,Online,Home Delivery,Northern Ireland
ORD000429,CUST03486,2026-02-02 00:26:00,Completed,Online,Home Delivery,Wales
ORD000430,CUST00981,2026-07-11 17:23:00,Completed,Online,Click & Collect,West Midlands
ORD000431,CUST04743,2025-08-28 09:00:00,Completed,Marketplace,Courier,Northern Ireland
ORD000432,CUST02272,2025-08-22 21:36:00,Completed,Marketplace,Click & Collect,North East
ORD000433,CUST04575,2025-04-24 09:47:00,Completed,Trade Counter,Courier,Yorkshire & Humber
ORD000434,CUST03644,2026-07-02 00:12:00,Completed,Online,Home Delivery,West Midlands
ORD000435,CUST04609,2025-07-28 12:49:00,Completed,Online,Click & Collect,London
ORD000436,CUST01060,2025-10-15 08:53:00,Completed,Online,Click & Collect,Wales
ORD000437,CUST00698,2025-01-30 20:46:00,Completed,Marketplace,Click & Collect,Scotland
ORD000438,CUST03707,2026-06-17 14:00:00,Completed,Online,Courier,North West
ORD000439,CUST03337,2025-12-26 00:19:00,Completed,Online,Click & Collect,North West
ORD000440,CUST03738,2026-05-13 16:40:00,Completed,Online,Home Delivery,Scotland
ORD000441,CUST00794,2025-05-07 07:20:00,Completed,Online,Courier,East Midlands
ORD000442,CUST01825,2025-08-27 04:49:00,Completed,Online,Click & Collect,South East
ORD000443,CUST01757,2025-05-16 11:59:00,Completed,Online,Home Delivery,South West
ORD000444,CUST04954,2026-07-05 05:28:00,Completed,Online,Courier,Scotland
ORD000445,CUST04965,2025-11-15 23:42:00,Completed,Online,Home Delivery,East Midlands
ORD000446,CUST03507,2026-04-08 17:49:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD000447,CUST04596,2025-10-13 14:59:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD000448,CUST04897,2025-03-20 21:27:00,Partially Fulfilled,Online,Click & Collect,Wales
ORD000449,CUST03079,2026-02-10 23:49:00,Completed,Online,Home Delivery,Scotland
ORD000450,CUST02525,2026-07-11 19:22:00,Cancelled,Online,Home Delivery,Yorkshire & Humber
ORD000451,CUST01728,2025-11-10 10:21:00,Completed,Online,Home Delivery,North East
ORD000452,CUST03581,2025-10-20 00:44:00,Completed,Online,Click & Collect,North East
ORD000453,CUST00971,2025-11-30 16:16:00,Completed,Trade Counter,Home Delivery,South West
ORD000454,CUST01458,2025-10-02 16:40:00,Partially Fulfilled,Marketplace,Click & Collect,London
ORD000455,CUST03374,2025-08-13 09:32:00,Completed,Online,Home Delivery,Scotland
ORD000456,CUST01772,2025-05-26 03:18:00,Completed,Online,Courier,Northern Ireland
ORD000457,CUST00516,2025-12-26 12:32:00,Cancelled,Online,Home Delivery,London
ORD000458,CUST03073,2025-04-07 05:06:00,Completed,Online,Courier,Yorkshire & Humber
ORD000459,CUST00850,2026-04-17 21:25:00,Completed,Online,Home Delivery,West Midlands
ORD000460,CUST02274,2025-10-28 23:12:00,Completed,Online,Courier,Scotland
ORD000461,CUST02732,2025-01-20 06:56:00,Completed,Online,Home Delivery,North East
ORD000462,CUST04882,2026-03-23 18:46:00,Completed,Online,Click & Collect,Wales
ORD000463,CUST03109,2025-02-02 08:50:00,Completed,Trade Counter,Home Delivery,London
ORD000464,CUST04824,2026-03-12 01:02:00,Completed,Online,Click & Collect,South West
ORD000465,CUST00245,2025-08-07 21:39:00,Completed,Online,Home Delivery,West Midlands
ORD000466,CUST02398,2025-07-30 19:34:00,Partially Fulfilled,Online,Click & Collect,Northern Ireland
ORD000467,CUST02322,2025-01-03 07:21:00,Completed,Online,Home Delivery,North West
ORD000468,CUST04673,2026-06-20 20:42:00,Completed,Online,Home Delivery,Wales
ORD000469,CUST01339,2025-02-16 22:50:00,Completed,Online,Courier,Scotland
ORD000470,CUST02790,2026-03-01 06:55:00,Completed,Marketplace,Courier,London
ORD000471,CUST04543,2025-01-01 11:13:00,Completed,Online,Click & Collect,North East
ORD000472,CUST04818,2025-06-05 15:47:00,Pending,Trade Counter,Courier,Scotland
ORD000473,CUST04638,2025-08-16 13:46:00,Completed,Online,Home Delivery,East Midlands
ORD000474,CUST00674,2025-01-20 14:10:00,Completed,Online,Home Delivery,Scotland
ORD000475,CUST03069,2026-05-02 04:27:00,Completed,Marketplace,Home Delivery,East Midlands
ORD000476,CUST02892,2025-08-06 19:03:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD000477,CUST01460,2026-01-14 22:35:00,Completed,Marketplace,Courier,West Midlands
ORD000478,CUST04395,2026-06-24 19:54:00,Partially Fulfilled,Online,Home Delivery,Wales
ORD000479,CUST00590,2025-12-23 20:29:00,Completed,Marketplace,Home Delivery,North West
ORD000480,CUST01563,2026-01-22 13:02:00,Partially Fulfilled,Online,Courier,East Midlands
ORD000481,CUST03647,2026-02-16 05:24:00,Completed,Marketplace,Click & Collect,South East
ORD000482,CUST01837,2026-03-13 00:10:00,Completed,Online,Courier,South West
ORD000483,CUST03359,2025-07-03 18:52:00,Completed,Online,Home Delivery,West Midlands
ORD000484,CUST02543,2025-12-05 08:47:00,Completed,Online,Home Delivery,East of England
ORD000485,CUST04315,2025-06-24 17:07:00,Completed,Online,Courier,South West
ORD000486,CUST04409,2025-10-01 08:40:00,Completed,Trade Counter,Click & Collect,Wales
ORD000487,CUST03263,2025-10-23 23:46:00,Completed,Marketplace,Click & Collect,Wales
ORD000488,CUST01332,2025-06-16 15:37:00,Pending,Online,Courier,North East
ORD000489,CUST04364,2025-07-13 05:22:00,Pending,Online,Home Delivery,East of England
ORD000490,CUST03104,2026-06-07 02:24:00,Completed,Marketplace,Click & Collect,South West
ORD000491,CUST00931,2025-11-06 08:49:00,Completed,Online,Home Delivery,East of England
ORD000492,CUST04921,2026-05-25 18:24:00,Completed,Online,Click & Collect,London
ORD000493,CUST02908,2026-04-17 04:56:00,Completed,Marketplace,Home Delivery,South East
ORD000494,CUST00673,2026-03-04 15:06:00,Completed,Online,Courier,Northern Ireland
ORD000495,CUST04103,2026-06-24 08:18:00,Completed,Marketplace,Home Delivery,North East
ORD000496,CUST00296,2026-04-07 12:32:00,Completed,Online,Courier,East of England
ORD000497,CUST02742,2025-01-12 02:30:00,Completed,Marketplace,Courier,North West
ORD000498,CUST04731,2025-09-28 20:02:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD000499,CUST00963,2025-07-09 23:53:00,Completed,Online,Click & Collect,North East
ORD000500,CUST02688,2026-01-22 02:39:00,Completed,Online,Courier,South East
ORD000501,CUST01544,2025-08-12 07:26:00,Completed,Marketplace,Home Delivery,North East
ORD000502,CUST04236,2026-03-03 20:23:00,Completed,Online,Home Delivery,London
ORD000503,CUST00833,2026-06-17 15:42:00,Completed,Marketplace,Courier,South East
ORD000504,CUST00855,2026-02-21 21:09:00,Cancelled,Online,Click & Collect,Northern Ireland
ORD000505,CUST03703,2026-01-01 21:01:00,Completed,Online,Courier,Scotland
ORD000506,CUST02593,2025-10-13 18:03:00,Completed,Online,Click & Collect,London
ORD000507,CUST04279,2026-07-24 16:39:00,Completed,Online,Home Delivery,North West
ORD000508,CUST02241,2025-03-17 23:01:00,Completed,Online,Courier,North West
ORD000509,CUST00537,2026-04-25 10:07:00,Completed,Marketplace,Courier,West Midlands
ORD000510,CUST01151,2025-01-28 03:47:00,Completed,Online,Courier,Northern Ireland
ORD000511,CUST01769,2025-08-25 19:10:00,Completed,Online,Home Delivery,West Midlands
ORD000512,CUST03377,2025-02-21 03:12:00,Completed,Online,Home Delivery,South East
ORD000513,CUST03067,2025-09-19 13:40:00,Partially Fulfilled,Marketplace,Courier,North West
ORD000514,CUST00776,2025-10-30 23:17:00,Completed,Online,Home Delivery,North East
ORD000515,CUST02687,2026-01-18 23:42:00,Completed,Marketplace,Home Delivery,East Midlands
ORD000516,CUST04429,2026-01-11 21:30:00,Completed,Online,Courier,East Midlands
ORD000517,CUST04440,2026-04-07 11:12:00,Pending,Online,Courier,East Midlands
ORD000518,CUST04156,2025-03-14 16:12:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD000519,CUST00673,2026-06-11 14:27:00,Pending,Online,Courier,Northern Ireland
ORD000520,CUST04916,2025-09-14 08:31:00,Partially Fulfilled,Online,Courier,North West
ORD000521,CUST04630,2025-01-19 05:26:00,Cancelled,Online,Click & Collect,East of England
ORD000522,CUST00455,2025-05-11 01:21:00,Partially Fulfilled,Marketplace,Home Delivery,South West
ORD000523,CUST01463,2026-01-07 12:37:00,Partially Fulfilled,Online,Home Delivery,West Midlands
ORD000524,CUST03790,2025-12-30 01:05:00,Completed,Online,Home Delivery,West Midlands
ORD000525,CUST00692,2025-05-04 20:08:00,Pending,Online,Courier,East of England
ORD000526,CUST00455,2026-05-06 13:57:00,Completed,Online,Home Delivery,South West
ORD000527,CUST03538,2025-01-30 00:33:00,Partially Fulfilled,Online,Click & Collect,London
ORD000528,CUST01638,2026-07-13 11:29:00,Completed,Online,Home Delivery,Wales
ORD000529,CUST02683,2026-07-16 16:54:00,Completed,Online,Courier,East of England
ORD000530,CUST00011,2025-03-19 02:33:00,Completed,Online,Click & Collect,South East
ORD000531,CUST00230,2025-01-18 11:06:00,Completed,Marketplace,Home Delivery,West Midlands
ORD000532,CUST00517,2025-11-24 00:57:00,Completed,Online,Courier,East Midlands
ORD000533,CUST02327,2025-08-15 21:51:00,Completed,Marketplace,Courier,Wales
ORD000534,CUST03566,2025-08-10 22:24:00,Completed,Online,Courier,South West
ORD000535,CUST04544,2025-06-07 00:41:00,Completed,Online,Courier,Wales
